Name,Latitude,Longitude,City,Country,Website,Category
N/A,53.9208571,-2.8062412,N/A,United Kingdom,N/A,Karting
N/A,53.9208505,-2.805848,N/A,United Kingdom,N/A,Karting
N/A,52.6157235,0.9092567,N/A,United Kingdom,N/A,Karting
The Track (Cycle Racing Facility),50.2541908,-5.241065,N/A,United Kingdom,N/A,Karting
Pit Lane,53.0394885,-0.6599621,N/A,United Kingdom,N/A,Karting
Pit Lane,53.3103271,-2.9419875,N/A,United Kingdom,N/A,Karting
N/A,56.0209469,-2.6251719,N/A,United Kingdom,N/A,Karting
N/A,52.6061538,-1.0376466,N/A,United Kingdom,N/A,Karting
Pit Lane,52.6058836,-1.0379188,N/A,United Kingdom,N/A,Karting
TeamSport Farnborough,51.286837,-0.7678874,Farnborough,United Kingdom,https://www.team-sport.co.uk/go-kart-tracks/farnborough,Karting
N/A,50.934041,0.9074343,N/A,United Kingdom,N/A,Karting
N/A,50.9340452,0.9071339,N/A,United Kingdom,N/A,Karting
N/A,52.7117631,-1.7943349,N/A,United Kingdom,N/A,Karting
N/A,52.7113432,-1.7950704,N/A,United Kingdom,N/A,Karting
N/A,50.9227377,-0.1949055,N/A,United Kingdom,N/A,Karting
Sector 1,53.0370731,-0.6623529,N/A,United Kingdom,N/A,Karting
N/A,50.7030116,-3.4158413,N/A,United Kingdom,N/A,Karting
N/A,53.0102563,-0.9545018,N/A,United Kingdom,N/A,Karting
TeamSport Dunstable,51.8942829,-0.5141727,Dunstable,United Kingdom,https://www.team-sport.co.uk/go-kart-tracks/dunstable,Karting
N/A,57.2100978,-3.8202928,N/A,United Kingdom,N/A,Karting
N/A,57.2099457,-3.8203504,N/A,United Kingdom,N/A,Karting
Team Works Karting,52.2341355,-0.9172438,Northampton,United Kingdom,https://www.teamworkskarting.com/track_location/northampton/,Karting
N/A,50.3584786,-3.6689909,N/A,United Kingdom,N/A,Karting
Sandham Karts,50.6579127,-1.1470239,N/A,United Kingdom,https://sandhamgardens.com/attractions/sandham-karts/,Karting
Avago Karting,53.4892705,-1.3046392,N/A,United Kingdom,N/A,Karting
Daytona Motorsport,52.0401972,-0.7840189,Milton Keynes,United Kingdom,https://www.daytona.co.uk/,Karting
N/A,50.7111592,-1.1398799,N/A,United Kingdom,N/A,Karting
Cornwall BMX Racing Club,50.2756899,-5.1885623,Blackwater,United Kingdom,https://www.cornwallbmx.co.uk/,Karting
Thruxton karting track,51.2039697,-1.6088102,N/A,United Kingdom,N/A,Karting
Thruxton karting track (youth),51.2035175,-1.6089544,N/A,United Kingdom,N/A,Karting
Llandow Kart Circuit,51.4342174,-3.4974068,N/A,United Kingdom,N/A,Karting
Llandow Kart Circuit,51.434276,-3.4973426,N/A,United Kingdom,N/A,Karting
Llandow Kart Circuit,51.4338095,-3.4988211,N/A,United Kingdom,N/A,Karting
N/A,53.3023497,0.1713454,N/A,United Kingdom,N/A,Karting
Abbotsbury Swannery Go Karting,50.6562439,-2.6021365,N/A,United Kingdom,N/A,Karting
N/A,50.7339568,-0.80666,N/A,United Kingdom,N/A,Karting
N/A,50.7340289,-0.8064668,N/A,United Kingdom,N/A,Karting
N/A,57.2102317,-3.8205049,N/A,United Kingdom,N/A,Karting
N/A,53.7948327,-3.057593,N/A,United Kingdom,N/A,Karting
N/A,53.7948926,-3.0575796,N/A,United Kingdom,N/A,Karting
N/A,50.8547963,0.5891414,N/A,United Kingdom,N/A,Karting
N/A,50.8547946,0.5890428,N/A,United Kingdom,N/A,Karting
N/A,50.8547769,0.5893192,N/A,United Kingdom,N/A,Karting
N/A,50.4262399,-3.56133,N/A,United Kingdom,N/A,Karting
N/A,57.660436,-2.6413633,N/A,United Kingdom,N/A,Karting
East of Scotland Kart Club,56.2754108,-2.6030396,N/A,United Kingdom,https://www.eskc.net/,Karting
N/A,52.2736615,-2.9494969,N/A,United Kingdom,N/A,Karting
N/A,52.217569,-4.2916449,N/A,United Kingdom,N/A,Karting
N/A,52.2179404,-4.2924636,N/A,United Kingdom,N/A,Karting
N/A,52.2174388,-4.2923618,N/A,United Kingdom,N/A,Karting
N/A,50.7108683,-1.1395734,N/A,United Kingdom,N/A,Karting
N/A,51.3828593,0.4783027,N/A,United Kingdom,N/A,Karting
N/A,51.3815442,0.4773344,N/A,United Kingdom,N/A,Karting
N/A,52.3931259,0.6404699,N/A,United Kingdom,N/A,Karting
Absolutely Karting,51.4692283,-2.5423149,Bristol,United Kingdom,https://absolutely-karting.co.uk/venues/bristol/,Karting
N/A,51.4741427,-0.1293205,N/A,United Kingdom,N/A,Karting
N/A,52.7825225,-0.856208,N/A,United Kingdom,N/A,Karting
N/A,53.606423,-3.0598466,N/A,United Kingdom,N/A,Karting
N/A,53.9795479,-1.9105228,N/A,United Kingdom,N/A,Karting
N/A,53.756248,-2.769291,N/A,United Kingdom,N/A,Karting
N/A,53.6502235,-3.0181709,N/A,United Kingdom,N/A,Karting
N/A,54.8485403,-1.4231611,N/A,United Kingdom,N/A,Karting
Karting North East,54.8483677,-1.4245539,N/A,United Kingdom,https://kartingnortheast.com/,Karting
TeamSport Watford,51.6566048,-0.3847819,Bushey,United Kingdom,https://www.team-sport.co.uk/go-kart-tracks/watford,Karting
N/A,52.630776,0.7383622,N/A,United Kingdom,N/A,Karting
N/A,52.630512,0.7385278,N/A,United Kingdom,N/A,Karting
N/A,52.6306351,0.7390085,N/A,United Kingdom,N/A,Karting
Teesside Autodrome,54.5774158,-1.1895118,Middlesbrough,United Kingdom,https://teessideautodrome.co.uk/,Karting
N/A,54.2230738,-0.363045,N/A,United Kingdom,N/A,Karting
N/A,52.1706274,-2.8905945,N/A,United Kingdom,N/A,Karting
N/A,52.1702103,-2.8902441,N/A,United Kingdom,N/A,Karting
N/A,51.7256398,-0.4796195,N/A,United Kingdom,N/A,Karting
Pedal Karts,51.7256596,-0.4795248,N/A,United Kingdom,N/A,Karting
N/A,54.5403142,-5.5059876,N/A,United Kingdom,N/A,Karting
N/A,54.5402737,-5.5061367,N/A,United Kingdom,N/A,Karting
N/A,54.5400238,-5.5062616,N/A,United Kingdom,N/A,Karting
N/A,54.5400441,-5.5065324,N/A,United Kingdom,N/A,Karting
N/A,54.540539,-5.506295,N/A,United Kingdom,N/A,Karting
N/A,54.5410821,-5.5044993,N/A,United Kingdom,N/A,Karting
N/A,54.540213,-5.5044265,N/A,United Kingdom,N/A,Karting
N/A,53.1774484,0.3493865,N/A,United Kingdom,N/A,Karting
N/A,53.1775815,0.3493841,N/A,United Kingdom,N/A,Karting
N/A,53.1777,0.3494352,N/A,United Kingdom,N/A,Karting
N/A,51.3897061,-0.1460053,N/A,United Kingdom,N/A,Karting
N/A,50.7802864,-1.8601399,N/A,United Kingdom,N/A,Karting
N/A,50.7800489,-1.8591389,N/A,United Kingdom,N/A,Karting
N/A,50.7800315,-1.859597,N/A,United Kingdom,N/A,Karting
N/A,50.9479302,-1.5573938,N/A,United Kingdom,N/A,Karting
N/A,50.934997,0.8040479,N/A,United Kingdom,N/A,Karting
N/A,53.6714157,-2.6501805,N/A,United Kingdom,N/A,Karting
N/A,56.2617342,-3.0972034,N/A,United Kingdom,N/A,Karting
N/A,50.4844533,-5.0112743,N/A,United Kingdom,N/A,Karting
N/A,51.5357202,0.2683876,N/A,United Kingdom,N/A,Karting
N/A,50.9662932,-4.1757099,N/A,United Kingdom,N/A,Karting
Craigavon 5th scale model car stadium,54.4426559,-6.4098678,N/A,United Kingdom,N/A,Karting
N/A,52.8394274,-2.9406198,N/A,United Kingdom,N/A,Karting
Flamingo 1,54.2110584,-0.8083628,N/A,United Kingdom,N/A,Karting
Tractor Ride,54.2060169,-0.8073617,N/A,United Kingdom,N/A,Karting
Tractor Ride,54.2061472,-0.8077437,N/A,United Kingdom,N/A,Karting
Thruxton Kart Centre,51.2030663,-1.609519,Andover,United Kingdom,N/A,Karting
N/A,54.0213675,-0.9996891,N/A,United Kingdom,N/A,Karting
N/A,54.0213707,-0.9996692,N/A,United Kingdom,N/A,Karting
N/A,57.6303255,-3.2109968,N/A,United Kingdom,N/A,Karting
N/A,54.1842785,-0.2909465,N/A,United Kingdom,N/A,Karting
Start/Finish Straight,57.9541612,-3.995274,N/A,United Kingdom,N/A,Karting
Turn 1,57.9550696,-3.9948936,N/A,United Kingdom,N/A,Karting
Turn 2,57.9535592,-3.9945195,N/A,United Kingdom,N/A,Karting
Turn 3,57.9548346,-3.9939783,N/A,United Kingdom,N/A,Karting
Turn 4,57.9547058,-3.9935183,N/A,United Kingdom,N/A,Karting
Turn 5,57.9543913,-3.9934208,N/A,United Kingdom,N/A,Karting
Turn 6,57.9533422,-3.9936652,N/A,United Kingdom,N/A,Karting
Turn 7,57.9531985,-3.9950057,N/A,United Kingdom,N/A,Karting
Short Course,57.9541668,-3.9943728,N/A,United Kingdom,N/A,Karting
Outer Circuit,57.9550244,-3.9942714,N/A,United Kingdom,N/A,Karting
Back Straight,57.9538783,-3.9933922,N/A,United Kingdom,N/A,Karting
Golf Straight,57.9542924,-3.9948097,N/A,United Kingdom,N/A,Karting
Caravan Straight,57.9542239,-3.994308,N/A,United Kingdom,N/A,Karting
N/A,57.9541137,-3.9942405,N/A,United Kingdom,N/A,Karting
Club Straight,57.9531635,-3.994396,N/A,United Kingdom,N/A,Karting
Turn 4,54.5778264,-1.1905177,N/A,United Kingdom,N/A,Karting
Turn 5,54.5767099,-1.1919054,N/A,United Kingdom,N/A,Karting
Turn 6,54.577536,-1.1927726,N/A,United Kingdom,N/A,Karting
Turn 7,54.5777945,-1.1927693,N/A,United Kingdom,N/A,Karting
Turn 8,54.5781458,-1.1931215,N/A,United Kingdom,N/A,Karting
Turn 9,54.5783513,-1.1893548,N/A,United Kingdom,N/A,Karting
Turn 10,54.578266,-1.1890955,N/A,United Kingdom,N/A,Karting
Turn 11,54.5781704,-1.1888228,N/A,United Kingdom,N/A,Karting
Turn 12,54.5780668,-1.1886067,N/A,United Kingdom,N/A,Karting
Turn 13,54.5780743,-1.1878895,N/A,United Kingdom,N/A,Karting
Turn 14,54.5783209,-1.1883928,N/A,United Kingdom,N/A,Karting
Turn 15,54.57793,-1.1860697,N/A,United Kingdom,N/A,Karting
Turn 16,54.5777575,-1.1868295,N/A,United Kingdom,N/A,Karting
Turn 17,54.5779674,-1.1862502,N/A,United Kingdom,N/A,Karting
Turn 18,54.5780568,-1.1868953,N/A,United Kingdom,N/A,Karting
Turn 19,54.5778112,-1.18766,N/A,United Kingdom,N/A,Karting
Turn 2,54.5779978,-1.1891098,N/A,United Kingdom,N/A,Karting
National Circuit,54.5781239,-1.1894023,N/A,United Kingdom,N/A,Karting
Turn 3,54.5779269,-1.1895402,N/A,United Kingdom,N/A,Karting
Turn 1,54.5778956,-1.1887594,N/A,United Kingdom,N/A,Karting
Start/Finish,54.5777364,-1.1877916,N/A,United Kingdom,N/A,Karting
Start/Finish,54.57788,-1.1900323,N/A,United Kingdom,N/A,Karting
Club Straight,54.577269,-1.1911598,N/A,United Kingdom,N/A,Karting
Ironworks Straight,54.5770668,-1.1925087,N/A,United Kingdom,N/A,Karting
Dock Straight,54.5784005,-1.1895667,N/A,United Kingdom,N/A,Karting
National Straight,54.5779884,-1.1882823,N/A,United Kingdom,N/A,Karting
N/A,54.5782039,-1.1881679,N/A,United Kingdom,N/A,Karting
N/A,54.5775952,-1.1866661,N/A,United Kingdom,N/A,Karting
N/A,54.5778648,-1.1865144,N/A,United Kingdom,N/A,Karting
N/A,54.5781011,-1.1864742,N/A,United Kingdom,N/A,Karting
N/A,54.5779356,-1.1872949,N/A,United Kingdom,N/A,Karting
Clubman Circuit,54.5781324,-1.1908254,N/A,United Kingdom,N/A,Karting
N/A,54.5779222,-1.1884799,N/A,United Kingdom,N/A,Karting
N/A,54.5782979,-1.1874651,N/A,United Kingdom,N/A,Karting
N/A,54.5775671,-1.1908896,N/A,United Kingdom,N/A,Karting
Pit Lane,54.5773404,-1.1903141,N/A,United Kingdom,N/A,Karting
N/A,54.2230634,-0.3630305,N/A,United Kingdom,N/A,Karting
TeamSport Glasgow Clydebank,55.8959039,-4.3942268,Clydebank,United Kingdom,https://www.team-sport.co.uk/go-kart-tracks/glasgow-clydebank,Karting
N/A,52.5157787,-1.4781646,N/A,United Kingdom,N/A,Karting
N/A,52.5157748,-1.4781812,N/A,United Kingdom,N/A,Karting
Go Karts,51.6891246,-4.7615185,N/A,United Kingdom,N/A,Karting
N/A,54.8483083,-1.4226154,N/A,United Kingdom,N/A,Karting
N/A,54.8480757,-1.4238568,N/A,United Kingdom,N/A,Karting
N/A,54.8479669,-1.4242344,N/A,United Kingdom,N/A,Karting
N/A,54.8488952,-1.4240945,N/A,United Kingdom,N/A,Karting
N/A,54.8490937,-1.4231616,N/A,United Kingdom,N/A,Karting
N/A,54.8486806,-1.421738,N/A,United Kingdom,N/A,Karting
350 metre training circuit,54.8477158,-1.4236855,N/A,United Kingdom,N/A,Karting
Red Lodge Karting,52.2954984,0.4787404,N/A,United Kingdom,N/A,Karting
N/A,52.9487898,-4.392867,N/A,United Kingdom,N/A,Karting
N/A,52.9494718,-4.3927075,N/A,United Kingdom,N/A,Karting
N/A,52.9493181,-4.3925045,N/A,United Kingdom,N/A,Karting
N/A,52.949352,-4.3921792,N/A,United Kingdom,N/A,Karting
N/A,54.1842753,-0.2909737,N/A,United Kingdom,N/A,Karting
N/A,50.4267721,-4.420629,N/A,United Kingdom,N/A,Karting
N/A,55.9995725,-2.5640118,N/A,United Kingdom,N/A,Karting
South Coast Karting,50.7799189,-1.8591396,N/A,United Kingdom,https://www.southcoastkarting.co.uk/,Karting
N/A,52.3823302,-0.7090415,N/A,United Kingdom,N/A,Karting
N/A,51.8804806,-5.1256905,N/A,United Kingdom,N/A,Karting
Pit Lane,57.6306651,-3.211281,N/A,United Kingdom,N/A,Karting
N/A,52.1646352,-4.4476313,N/A,United Kingdom,N/A,Karting
N/A,52.1645446,-4.4474533,N/A,United Kingdom,N/A,Karting
N/A,51.3762456,-0.3611849,N/A,United Kingdom,N/A,Karting
N/A,51.3763417,-0.3608156,N/A,United Kingdom,N/A,Karting
N/A,50.9228989,-0.1945425,N/A,United Kingdom,N/A,Karting
Go Karting Track,50.8949835,-1.5056751,N/A,United Kingdom,N/A,Karting
N/A,54.9075012,-5.0352184,N/A,United Kingdom,N/A,Karting
N/A,52.1705743,-2.8903484,N/A,United Kingdom,N/A,Karting
Herefordshire Raceway,52.1702069,-2.8901727,N/A,United Kingdom,https://www.herefordshireraceway.org.uk/,Karting
N/A,54.9072051,-5.0349809,N/A,United Kingdom,N/A,Karting
Pikehall Harness Racing,53.127076,-1.706049,N/A,United Kingdom,http://www.pikehallharnessracing.co.uk/,Karting
N/A,51.2890703,-3.007051,N/A,United Kingdom,N/A,Karting
N/A,50.7031994,-3.4162054,N/A,United Kingdom,N/A,Karting
N/A,50.7029452,-3.4160971,N/A,United Kingdom,N/A,Karting
N/A,50.7033923,-3.4169605,N/A,United Kingdom,N/A,Karting
N/A,50.7030254,-3.4164423,N/A,United Kingdom,N/A,Karting
N/A,51.2861033,-3.0112598,N/A,United Kingdom,N/A,Karting
N/A,51.286095,-3.0110553,N/A,United Kingdom,N/A,Karting
N/A,51.2858709,-3.0111188,N/A,United Kingdom,N/A,Karting
N/A,50.5436948,-3.4959765,N/A,United Kingdom,N/A,Karting
N/A,51.4863388,-2.2085662,N/A,United Kingdom,N/A,Karting
N/A,51.4865801,-2.2090507,N/A,United Kingdom,N/A,Karting
N/A,52.6051365,-0.4955911,N/A,United Kingdom,N/A,Karting
N/A,52.6047687,-0.4953864,N/A,United Kingdom,N/A,Karting
N/A,50.657894,-1.1470553,N/A,United Kingdom,N/A,Karting
N/A,51.0432453,-4.2353124,N/A,United Kingdom,N/A,Karting
N/A,51.0431206,-4.2353686,N/A,United Kingdom,N/A,Karting
N/A,51.7089163,-4.3173067,N/A,United Kingdom,N/A,Karting
N/A,54.5521197,-3.4427879,N/A,United Kingdom,N/A,Karting
N/A,54.5513595,-3.4418789,N/A,United Kingdom,N/A,Karting
N/A,54.5531645,-3.4410685,N/A,United Kingdom,N/A,Karting
N/A,54.5528092,-3.4415484,N/A,United Kingdom,N/A,Karting
TeamSport Brighton,50.8220317,-0.3325552,Brighton,United Kingdom,https://www.team-sport.co.uk/go-kart-tracks/brighton,Karting
N/A,51.3438548,0.5024944,N/A,United Kingdom,N/A,Karting
Go Kart Track,51.3620022,0.2623079,N/A,United Kingdom,N/A,Karting
Go Kart Track,51.3619543,0.2622285,N/A,United Kingdom,N/A,Karting
Go Karting,51.3617702,0.2620246,N/A,United Kingdom,N/A,Karting
Karting at Haynes,51.0417893,-2.5562281,N/A,United Kingdom,https://southwestkarting.co.uk/,Karting
Quarry Kart Track,53.1590264,-4.0643173,N/A,United Kingdom,N/A,Karting
N/A,53.1600716,-4.0621029,N/A,United Kingdom,N/A,Karting
N/A,53.1599247,-4.0620944,N/A,United Kingdom,N/A,Karting
N/A,53.1600701,-4.0620199,N/A,United Kingdom,N/A,Karting
Quarry Kart Track,53.1638511,-4.0586412,N/A,United Kingdom,N/A,Karting
N/A,53.1602307,-4.0620015,N/A,United Kingdom,N/A,Karting
N/A,50.1751168,-5.4313052,N/A,United Kingdom,N/A,Karting
N/A,52.3498439,0.1756549,N/A,United Kingdom,https://www.twentypence.co.uk/events-activities/go-karts-play-area.htm,Karting
N/A,50.6439867,-2.4199833,N/A,United Kingdom,N/A,Karting
Pit Lane,52.1703943,-2.8902135,N/A,United Kingdom,N/A,Karting
N/A,52.0408899,-0.7856939,N/A,United Kingdom,N/A,Karting
N/A,52.0408626,-0.7857955,N/A,United Kingdom,N/A,Karting
Top Gear Karting,54.7814306,-1.5340251,Durham,United Kingdom,N/A,Karting
Smart Kart Raceway,57.6303209,-3.211168,N/A,United Kingdom,https://smartkartraceway.co.uk/,Karting
Need 4 Speed Karting,54.7460246,-6.0476153,Doagh,United Kingdom,N/A,Karting
Rowrah Circuit,54.55171,-3.4429117,N/A,United Kingdom,N/A,Karting
N/A,54.8926309,-4.929481,N/A,United Kingdom,N/A,Karting
N/A,54.8925441,-4.9295853,N/A,United Kingdom,N/A,Karting
M1 Go Karts,53.3440884,0.2632834,N/A,United Kingdom,N/A,Karting
N/A,54.5315403,-1.2222951,N/A,United Kingdom,N/A,Karting
N/A,57.1514363,-2.0792216,N/A,United Kingdom,N/A,Karting
N/A,53.1634981,-1.0651967,N/A,United Kingdom,N/A,Karting
N/A,53.1634513,-1.0654576,N/A,United Kingdom,N/A,Karting
N/A,53.40721,-2.6193478,N/A,United Kingdom,N/A,Karting
N/A,51.6890406,-4.8122152,N/A,United Kingdom,N/A,Karting
N/A,51.6892077,-4.8134021,N/A,United Kingdom,N/A,Karting
N/A,50.787474,-4.5570777,N/A,United Kingdom,N/A,Karting
N/A,55.7515111,-3.9774455,N/A,United Kingdom,N/A,Karting
Larkhall Outdoor Kart Circuit,55.7517535,-3.9768118,N/A,United Kingdom,N/A,Karting
Larkhall Outdoor Kart Circuit,55.7516553,-3.9780624,N/A,United Kingdom,N/A,Karting
N/A,55.7520191,-3.9788414,N/A,United Kingdom,N/A,Karting
N/A,52.338302,-2.2840597,N/A,United Kingdom,N/A,Karting
Rednal Karting,52.8394015,-2.9408677,N/A,United Kingdom,https://www.rednalkarting.co.uk/,Karting
N/A,51.3283622,-0.8511615,N/A,United Kingdom,N/A,Karting
N/A,52.3929578,0.640472,N/A,United Kingdom,N/A,Karting
N/A,51.469194,-2.5423281,N/A,United Kingdom,N/A,Karting
N/A,51.4693446,-2.5424925,N/A,United Kingdom,N/A,Karting
North Devon Karting Centre,51.0874476,-4.0797467,N/A,United Kingdom,N/A,Karting
Hooton Park Circuit,53.3100574,-2.9420003,N/A,United Kingdom,http://www.hootonparkcircuit.co.uk/,Karting
Pit Lane,52.275858,-1.0883064,N/A,United Kingdom,N/A,Karting
Zulu,52.2769149,-1.0879799,N/A,United Kingdom,N/A,Karting
N/A,52.2774103,-1.0879667,N/A,United Kingdom,N/A,Karting
Christmas Corner,52.2773411,-1.0869487,N/A,United Kingdom,N/A,Karting
Zulu,52.2768382,-1.0872352,N/A,United Kingdom,N/A,Karting
N/A,52.2771301,-1.0877789,N/A,United Kingdom,N/A,Karting
N/A,52.2766946,-1.0877468,N/A,United Kingdom,N/A,Karting
Back Straight,52.2763942,-1.0883299,N/A,United Kingdom,N/A,Karting
N/A,52.2756999,-1.0881064,N/A,United Kingdom,N/A,Karting
N/A,52.2770526,-1.0883775,N/A,United Kingdom,N/A,Karting
N/A,52.2764834,-1.0873092,N/A,United Kingdom,N/A,Karting
Ashby,52.2763305,-1.0878295,N/A,United Kingdom,N/A,Karting
N/A,52.2775605,-1.0875008,N/A,United Kingdom,N/A,Karting
N/A,52.2769,-1.0869407,N/A,United Kingdom,N/A,Karting
Home Straight,52.2764559,-1.0888246,N/A,United Kingdom,N/A,Karting
Home Straight,52.275937,-1.0887768,N/A,United Kingdom,N/A,Karting
N/A,52.2759031,-1.0880258,N/A,United Kingdom,N/A,Karting
Pit Bend,52.275575,-1.0886402,N/A,United Kingdom,N/A,Karting
Pit Lane,50.8246105,-2.554122,N/A,United Kingdom,N/A,Karting
Pit Lane,50.8243717,-2.5539887,N/A,United Kingdom,N/A,Karting
Pit Lane,51.5177645,-0.0310812,N/A,United Kingdom,N/A,Karting
Pit Lane,51.5181215,-0.0306685,N/A,United Kingdom,N/A,Karting
Pit Lane,51.5181427,-0.0309109,N/A,United Kingdom,N/A,Karting
Pit Lane,51.5180636,-0.0309117,N/A,United Kingdom,N/A,Karting
Pit Lane,50.8672882,-3.2383591,N/A,United Kingdom,N/A,Karting
N/A,51.3433476,0.5013987,N/A,United Kingdom,N/A,Karting
Pit Lane,51.3438765,0.5027959,N/A,United Kingdom,N/A,Karting
N/A,53.0457796,-0.6573098,N/A,United Kingdom,N/A,Karting
Turn 10,53.0451215,-0.6552884,N/A,United Kingdom,N/A,Karting
N/A,53.0454871,-0.6567934,N/A,United Kingdom,N/A,Karting
Turn 1,53.0457361,-0.6576261,N/A,United Kingdom,N/A,Karting
N/A,53.0458742,-0.6584326,N/A,United Kingdom,N/A,Karting
Turn 2,53.0461416,-0.6590187,N/A,United Kingdom,N/A,Karting
N/A,53.0461171,-0.6581824,N/A,United Kingdom,N/A,Karting
Turn 3,53.0458689,-0.6573047,N/A,United Kingdom,N/A,Karting
N/A,53.0457214,-0.6568809,N/A,United Kingdom,N/A,Karting
N/A,53.0454458,-0.6557051,N/A,United Kingdom,N/A,Karting
Turn 5,53.0453852,-0.6551155,N/A,United Kingdom,N/A,Karting
N/A,53.0456237,-0.6548953,N/A,United Kingdom,N/A,Karting
Turn 6,53.045815,-0.6547113,N/A,United Kingdom,N/A,Karting
N/A,53.0453511,-0.654656,N/A,United Kingdom,N/A,Karting
Turn 7,53.044883,-0.654641,N/A,United Kingdom,N/A,Karting
Turn 8,53.0447305,-0.6545162,N/A,United Kingdom,N/A,Karting
N/A,53.0446448,-0.6547099,N/A,United Kingdom,N/A,Karting
Turn 9,53.0446976,-0.6549015,N/A,United Kingdom,N/A,Karting
N/A,53.0448928,-0.6549663,N/A,United Kingdom,N/A,Karting
N/A,53.045277,-0.6559177,N/A,United Kingdom,N/A,Karting
Pit Lane,53.0448669,-0.6546631,N/A,United Kingdom,N/A,Karting
Dummy Grid,53.0444447,-0.654992,N/A,United Kingdom,N/A,Karting
Glan Y Gors Park,53.0354062,-3.5829565,N/A,United Kingdom,https://gygkarting.com/,Karting
Sector 3,53.0396001,-0.6604991,N/A,United Kingdom,N/A,Karting
Sector 1,53.0376251,-0.6620752,N/A,United Kingdom,N/A,Karting
Pit Lane,53.0385974,-0.6606354,N/A,United Kingdom,N/A,Karting
Pit Lane,53.0388648,-0.6603311,N/A,United Kingdom,N/A,Karting
Sector 1,53.0376993,-0.6622706,N/A,United Kingdom,N/A,Karting
Sector 1,53.0372898,-0.6619858,N/A,United Kingdom,N/A,Karting
Sector 3,53.0390825,-0.6605036,N/A,United Kingdom,N/A,Karting
Pit Lane,53.2341107,-1.9156251,N/A,United Kingdom,N/A,Karting
N/A,53.4004074,-1.484882,N/A,United Kingdom,N/A,Karting
N/A,51.4741559,-0.1293331,N/A,United Kingdom,N/A,Karting
Pit Lane,51.474146,-0.1292077,N/A,United Kingdom,N/A,Karting
N/A,51.4741308,-0.1293535,N/A,United Kingdom,N/A,Karting
N/A,51.389672,-0.1457776,N/A,United Kingdom,N/A,Karting
N/A,51.5357411,0.2685618,N/A,United Kingdom,N/A,Karting
N/A,53.7563793,-2.768839,N/A,United Kingdom,N/A,Karting
N/A,53.7562397,-2.7692498,N/A,United Kingdom,N/A,Karting
N/A,53.7562641,-2.7701684,N/A,United Kingdom,N/A,Karting
Nutts Corner Circuit,54.62245,-6.1450825,Crumlin,United Kingdom,https://www.nuttscornercircuit.com/,Karting
South Wales Karting Centre,51.4339692,-3.4973905,N/A,United Kingdom,https://swkc.co.uk/,Karting
Pit Lane,51.4336369,-3.49584,N/A,United Kingdom,N/A,Karting
Hunts Kart Racing Club,52.3158604,-0.3695432,N/A,United Kingdom,https://hkrc.co.uk/,Karting
N/A,52.3172677,-0.370858,N/A,United Kingdom,N/A,Karting
Shenington Kart Racing Club,52.0816159,-1.4758496,Banbury,United Kingdom,https://sheningtonkrc.co.uk/,Karting
N/A,52.0831023,-1.4758472,N/A,United Kingdom,N/A,Karting
N/A,52.0815784,-1.4756792,N/A,United Kingdom,N/A,Karting
N/A,52.0813274,-1.4749767,N/A,United Kingdom,N/A,Karting
N/A,52.0801436,-1.4744608,N/A,United Kingdom,N/A,Karting
Dummy Grid,52.0815994,-1.4764663,N/A,United Kingdom,N/A,Karting
Pit Lane,52.081174,-1.4762986,N/A,United Kingdom,N/A,Karting
N/A,51.8658967,-1.684217,N/A,United Kingdom,N/A,Karting
N/A,51.8654474,-1.6841347,N/A,United Kingdom,N/A,Karting
N/A,51.8662497,-1.6833674,N/A,United Kingdom,N/A,Karting
N/A,51.8658399,-1.683716,N/A,United Kingdom,N/A,Karting
Bayford Meadows,51.3480122,0.746188,Sittingbourne,United Kingdom,https://bayfordmeadows.co.uk/,Karting
Pit Lane,51.3481595,0.7463585,N/A,United Kingdom,N/A,Karting
Dummy Grid,51.3470374,0.7448421,N/A,United Kingdom,N/A,Karting
Lydd Kart Circuit,50.9351483,0.9070458,Lydd,United Kingdom,https://lyddkartcircuit.com/,Karting
Pit Lane,53.5262153,-1.3962853,N/A,United Kingdom,N/A,Karting
Dummy Grid,53.5256218,-1.397528,N/A,United Kingdom,N/A,Karting
N/A,53.5256447,-1.3969113,N/A,United Kingdom,N/A,Karting
N/A,53.5254704,-1.396922,N/A,United Kingdom,N/A,Karting
Dummy Grid,52.4350991,1.600722,N/A,United Kingdom,N/A,Karting
Dummy Grid,52.4350821,1.6013177,N/A,United Kingdom,N/A,Karting
Pit Lane,52.4342767,1.6013529,N/A,United Kingdom,N/A,Karting
Pit Lane,52.4345042,1.6014256,N/A,United Kingdom,N/A,Karting
N/A,52.4338772,1.6003681,N/A,United Kingdom,N/A,Karting
N/A,52.4351415,1.6002288,N/A,United Kingdom,N/A,Karting
N/A,52.4352763,1.6003926,N/A,United Kingdom,N/A,Karting
N/A,52.6056095,-1.0388462,N/A,United Kingdom,N/A,Karting
Stretton Circuit,52.6060966,-1.0385908,Leicester,United Kingdom,https://strettoncircuit.co.uk/,Karting
Camberley Kart Club,51.3282349,-0.8507714,Camberley,United Kingdom,http://www.camberleykartclub.com/,Karting
N/A,51.3275652,-0.8502052,N/A,United Kingdom,N/A,Karting
N/A,51.3282912,-0.8503886,N/A,United Kingdom,N/A,Karting
N/A,55.4309382,-5.6708856,N/A,United Kingdom,N/A,Karting
